NU_ANO_CENSO|ID_MATRICULA|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|TP_ETAPA_AGREGADA|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2015|159811388|112067193030|15|3|1996|19|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792003||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811438|121238988643|21|3|1995|20|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792003||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811382|111765024500|22|9|1994|20|21|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792003||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811436|114009267690|27|10|1997|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811698|124204229025|12|10|1979|35|36|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811381|111711783012|14|1|1997|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811587|119329161480|28|7|1989|25|26|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811697|124204228800|4|10|1978|36|37|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811527|120280623479|30|8|1992|22|23|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811379|111463136675|19|2|1998|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811408|112746520060|17|11|1997|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811460|118006305306|8|5|1981|34|34|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811424|113274791686|23|12|1996|18|19|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|159811699|111840593570|4|10|1975|39|40|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5792004||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|162000314|126168275907|6|11|1982|32|33|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161995094|114577497777|6|3|1992|23|23|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|162000203|122825601836|16|5|1984|31|31|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161995095|119929200958|21|8|1991|23|24|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|162000155|111613949587|8|7|1996|18|19|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|162000228|122825604932|27|9|1997|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|162000150|122825594449|10|11|1995|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161995089|110255611551|6|1|1992|23|23|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|162000169|121340706090|6|3|1995|20|20|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|162000267|113199440788|15|6|1994|20|21|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|162000216|111840577885|22|9|1993|21|22|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|4|5928885||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
